time,"latitude[unit=""degrees_north""]","longitude[unit=""degrees_east""]","temperature01[unit=""deg_C""]","temperature02[unit=""deg_C""]","temperature03[unit=""deg_C""]","temperature04[unit=""deg_C""]","temperature05[unit=""deg_C""]","temperature06[unit=""deg_C""]","temperature07[unit=""deg_C""]","temperature08[unit=""deg_C""]","temperature09[unit=""deg_C""]","temperature10[unit=""deg_C""]","temperature11[unit=""deg_C""]","temperature12[unit=""deg_C""]","temperature13[unit=""deg_C""]","temperature14[unit=""deg_C""]","temperature15[unit=""deg_C""]","temperature16[unit=""deg_C""]","temperature17[unit=""deg_C""]","temperature18[unit=""deg_C""]","temperature19[unit=""deg_C""]","temperature20[unit=""deg_C""]","temperature21[unit=""deg_C""]","temperature22[unit=""deg_C""]","temperature23[unit=""deg_C""]","temperature24[unit=""deg_C""]","timestamp[unit=""1""]","temperature03b[unit=""deg_C""]"
2017-09-05T02:04:40.317Z,45.933,-130.013,3.6407,2.5568,10.7266,4.43,3.0523,2.8873,2.8382,2.6353,2.8177,2.7779,3.9957,5.8471,3.0015,2.9839,3.0249,3.5684,4.6629,3.848,2.7508,2.8381,2.6425,3.3551,2.5844,2.5651,3.16E+09,5.3633
2017-09-05T02:04:50.316Z,45.933,-130.013,3.6446,2.5551,10.7896,4.4568,3.0445,2.8822,2.8524,2.6367,2.8194,2.7766,3.9741,5.8839,2.9975,2.9897,3.0292,3.6215,4.6763,3.8082,2.7497,2.8368,2.6413,3.3195,2.5865,2.5649,3.16E+09,5.3948
2017-09-05T02:05:00.316Z,45.933,-130.013,3.6497,2.5543,10.8952,4.4789,3.0402,2.8791,2.8778,2.6397,2.8217,2.7752,3.953,5.9352,2.9941,2.9972,3.034,3.6568,4.6643,3.7758,2.7469,2.8358,2.6408,3.2769,2.5885,2.567,3.16E+09,5.4476
2017-09-05T02:05:10.317Z,45.933,-130.013,3.6587,2.5543,11.006,4.4982,3.0328,2.8755,2.9141,2.6427,2.8241,2.7742,3.9199,5.9965,2.9898,3.0046,3.0407,3.6732,4.675,3.7383,2.7405,2.8383,2.6415,3.2271,2.5921,2.5712,3.16E+09,5.503
2017-09-05T02:05:20.317Z,45.933,-130.013,3.6663,2.5557,11.0788,4.5206,3.0192,2.8722,2.9562,2.6447,2.827,2.7732,3.8739,6.0412,2.9836,3.0195,3.0475,3.6882,4.6729,3.6927,2.7326,2.8417,2.6435,3.1729,2.5962,2.5888,3.16E+09,5.5394
2017-09-05T02:05:30.316Z,45.933,-130.013,3.6759,2.5576,11.101,4.5484,3.0025,2.868,2.9923,2.647,2.8294,2.7712,3.8218,6.0556,2.9763,3.0381,3.0525,3.7251,4.6577,3.6451,2.7253,2.8458,2.6469,3.1221,2.602,2.6426,3.16E+09,5.5505
2017-09-05T02:05:40.319Z,45.933,-130.013,3.6966,2.5591,11.0667,4.571,2.9814,2.862,3.0107,2.6483,2.8329,2.7681,3.7618,6.0257,2.9661,3.0768,3.0558,3.7639,4.6337,3.5945,2.7184,2.8501,2.652,3.0767,2.6094,2.7284,3.16E+09,5.53335
2017-09-05T02:05:50.317Z,45.933,-130.013,3.7205,2.5614,10.9331,4.576,2.9591,2.8544,3.0152,2.654,2.8359,2.7663,3.6978,5.9333,2.954,3.1509,3.0598,3.7885,4.5779,3.543,2.7118,2.8532,2.659,3.038,2.6167,2.833,3.16E+09,5.46655
2017-09-05T02:06:00.318Z,45.933,-130.013,3.7497,2.5626,10.8109,4.5688,2.9395,2.8467,3.0142,2.6625,2.8387,2.7621,3.6408,5.7959,2.9404,3.2271,3.075,3.784,4.5231,3.496,2.7105,2.8547,2.6624,3.009,2.6242,2.9247,3.16E+09,5.40545
2017-09-05T02:06:10.316Z,45.933,-130.013,3.7789,2.5636,10.7058,4.5506,2.9297,2.84,3.0061,2.6689,2.8405,2.7587,3.61,5.6522,2.9257,3.2675,3.0981,3.7582,4.5112,3.4697,2.7158,2.8529,2.6652,3.0073,2.63,2.9714,3.16E+09,5.3529
2017-09-05T02:06:20.318Z,45.933,-130.013,3.7912,2.5654,10.6204,4.5134,2.9379,2.8365,2.9948,2.6715,2.8425,2.755,3.6031,5.5153,2.9111,3.2793,3.1215,3.715,4.5212,3.4804,2.7209,2.8518,2.6676,3.0765,2.6332,2.9874,3.16E+09,5.3102
2017-09-05T02:06:30.318Z,45.933,-130.013,3.7888,2.5654,10.5258,4.4611,2.9635,2.8387,2.9861,2.6697,2.8433,2.7522,3.6136,5.3896,2.8969,3.2789,3.1416,3.6633,4.5294,3.5313,2.7254,2.8499,2.6702,3.184,2.6333,2.9896,3.16E+09,5.2629
2017-09-05T02:06:40.318Z,45.933,-130.013,3.7828,2.5644,10.3209,4.399,2.9948,2.8458,2.9748,2.6642,2.8445,2.7487,3.6407,5.266,2.8821,3.2758,3.1558,3.6093,4.5262,3.6,2.7265,2.8491,2.6728,3.2863,2.6322,2.983,3.16E+09,5.16045
2017-09-05T02:06:50.317Z,45.933,-130.013,3.7772,2.5621,10.038,4.3316,3.0239,2.859,2.9603,2.6584,2.8455,2.7472,3.6693,5.1343,2.8668,3.2704,3.1645,3.552,4.518,3.6596,2.7278,2.8479,2.6742,3.3581,2.6293,2.9703,3.16E+09,5.019
2017-09-05T02:07:00.317Z,45.933,-130.013,3.7718,2.5609,9.7228,4.2645,3.0473,2.8755,2.9423,2.6524,2.8461,2.747,3.6992,5.0091,2.8525,3.264,3.1679,3.4966,4.5023,3.7099,2.7288,2.8463,2.675,3.3956,2.6284,2.9552,3.16E+09,4.8614
2017-09-05T02:07:10.316Z,45.933,-130.013,3.7653,2.5598,9.4083,4.2102,3.0669,2.8938,2.9224,2.6469,2.8475,2.7466,3.7348,4.9039,2.8373,3.2559,3.169,3.4435,4.4672,3.7585,2.7298,2.8445,2.6765,3.4019,2.6305,2.9383,3.16E+09,4.70415
2017-09-05T02:07:20.317Z,45.933,-130.013,3.7556,2.558,9.1488,4.1736,3.0844,2.9135,2.9062,2.6422,2.8484,2.7486,3.7797,4.7992,2.8236,3.2483,3.1691,3.3962,4.4048,3.8034,2.7372,2.8443,2.677,3.3862,2.6375,2.922,3.16E+09,4.5744
2017-09-05T02:07:30.317Z,45.933,-130.013,3.7473,2.557,8.9604,4.1462,3.1013,2.9325,2.8934,2.6387,2.8495,2.7489,3.831,4.6913,2.8098,3.2427,3.175,3.3588,4.3552,3.8356,2.7505,2.8433,2.6792,3.3591,2.6484,2.9063,3.16E+09,4.4802
2017-09-05T02:07:40.317Z,45.933,-130.013,3.7397,2.5555,8.8294,4.1204,3.1243,2.9478,2.8815,2.6357,2.8493,2.7511,3.8895,4.5769,2.7971,3.2413,3.19,3.3262,4.2919,3.8637,2.768,2.8432,2.6814,3.3465,2.6621,2.8915,3.16E+09,4.4147
2017-09-05T02:07:50.317Z,45.933,-130.013,3.7332,2.5551,8.7603,4.093,3.1576,2.96,2.8717,2.6358,2.8498,2.7531,3.9335,4.4568,2.7851,3.2469,3.2105,3.292,4.231,3.8892,2.7848,2.8409,2.6821,3.3455,2.6764,2.8774,3.16E+09,4.38015
2017-09-05T02:08:00.317Z,45.933,-130.013,3.7224,2.5555,8.768,4.0597,3.1921,2.9706,2.8679,2.635,2.85,2.7568,3.9654,4.3475,2.7738,3.2562,3.2361,3.2569,4.2221,3.9176,2.7999,2.837,2.6819,3.3506,2.6893,2.8628,3.16E+09,4.384
2017-09-05T02:08:10.316Z,45.933,-130.013,3.7097,2.5572,8.8408,4.0152,3.2306,2.9801,2.8637,2.6349,2.8503,2.7609,3.9933,4.2566,2.7622,3.2701,3.2604,3.2217,4.2451,3.9629,2.8156,2.8321,2.6784,3.3658,2.6984,2.8486,3.16E+09,4.4204
2017-09-05T02:08:20.319Z,45.933,-130.013,3.6968,2.5588,8.9324,3.9633,3.2746,2.9913,2.858,2.6349,2.849,2.7661,4.0145,4.1787,2.7525,3.2827,3.2781,3.1874,4.2715,4.0145,2.8376,2.826,2.6729,3.3973,2.704,2.8343,3.16E+09,4.4662
2017-09-05T02:08:30.316Z,45.933,-130.013,3.6836,2.559,8.9832,3.9069,3.3198,3.005,2.8526,2.6342,2.8481,2.7737,4.0225,4.1071,2.7428,3.2927,3.2896,3.1549,4.3038,4.0504,2.8723,2.8189,2.6659,3.4433,2.7053,2.822,3.16E+09,4.4916
2017-09-05T02:08:40.318Z,45.933,-130.013,3.6725,2.5598,9.0065,3.849,3.3551,3.0214,2.8467,2.6317,2.8475,2.7822,4.0173,4.0352,2.7335,3.3044,3.2972,3.1221,4.3316,4.0559,2.9066,2.8113,2.6574,3.4824,2.701,2.8124,3.16E+09,4.50325
2017-09-05T02:08:50.317Z,45.933,-130.013,3.6635,2.5607,8.9535,3.7892,3.3814,3.0364,2.8438,2.6285,2.8459,2.7914,4.0016,3.9744,2.725,3.3247,3.3071,3.0897,4.3713,4.0343,2.9455,2.8036,2.6477,3.5158,2.6928,2.805,3.16E+09,4.47675
2017-09-05T02:09:00.318Z,45.933,-130.013,3.6576,2.5606,8.8351,3.7299,3.4057,3.0481,2.8539,2.6249,2.8443,2.8021,3.9756,3.911,2.7162,3.3495,3.3208,3.0568,4.4094,3.9982,2.9903,2.7954,2.6386,3.554,2.681,2.7977,3.16E+09,4.41755
2017-09-05T02:09:10.317Z,45.933,-130.013,3.6509,2.5601,8.6327,3.6715,3.4337,3.0537,2.8694,2.6211,2.8432,2.8153,3.9387,3.8398,2.7075,3.3769,3.3365,3.0255,4.4339,3.96,3.0294,2.7868,2.6295,3.5896,2.6689,2.7901,3.16E+09,4.31635
2017-09-05T02:09:20.316Z,45.933,-130.013,3.6477,2.5594,8.3467,3.615,3.455,3.0535,2.8922,2.617,2.8418,2.8285,3.8959,3.767,2.6992,3.411,3.3519,2.9955,4.459,3.927,3.0512,2.7789,2.6233,3.6073,2.6584,2.7838,3.16E+09,4.17335
2017-09-05T02:09:30.318Z,45.933,-130.013,3.6548,2.5576,8.0637,3.5655,3.4654,3.0472,2.9161,2.6161,2.8404,2.8413,3.852,3.6963,2.6907,3.4489,3.3659,2.9677,4.4873,3.8984,3.0599,2.7712,2.6166,3.6084,2.6518,2.7771,3.16E+09,4.03185
2017-09-05T02:09:40.318Z,45.933,-130.013,3.6719,2.5562,7.8098,3.5197,3.4641,3.0365,2.9312,2.6171,2.8406,2.8532,3.8169,3.6331,2.6817,3.4867,3.3802,2.944,4.5243,3.8742,3.076,2.7652,2.6116,3.6087,2.6473,2.7682,3.16E+09,3.9049
2017-09-05T02:09:50.318Z,45.933,-130.013,3.6902,2.5548,7.6632,3.4753,3.4624,3.0244,2.935,2.6169,2.8395,2.8647,3.7948,3.595,2.6739,3.5146,3.3941,2.9219,4.5632,3.8626,3.1067,2.7608,2.609,3.605,2.6454,2.7557,3.16E+09,3.8316
2017-09-05T02:10:00.317Z,45.933,-130.013,3.7085,2.5543,7.5389,3.4355,3.4634,3.011,2.9298,2.62,2.8386,2.8763,3.7739,3.6036,2.6657,3.5365,3.4046,2.9007,4.6012,3.8555,3.1611,2.7585,2.607,3.6172,2.6447,2.7413,3.16E+09,3.76945
2017-09-05T02:10:10.317Z,45.933,-130.013,3.7221,2.5552,7.442,3.3997,3.4611,2.9972,2.9205,2.6227,2.8379,2.8869,3.7567,3.6427,2.6593,3.554,3.4135,2.8818,4.6349,3.8387,3.226,2.7551,2.605,3.6415,2.6451,2.727,3.16E+09,3.721
2017-09-05T02:10:20.316Z,45.933,-130.013,3.7314,2.5569,7.4694,3.3661,3.455,2.9848,2.9068,2.6258,2.8376,2.8977,3.7486,3.6658,2.6526,3.5633,3.4198,2.8637,4.6671,3.8094,3.291,2.7509,2.6039,3.6634,2.6447,2.7119,3.16E+09,3.7347
2017-09-05T02:10:30.316Z,45.933,-130.013,3.7368,2.5597,7.5739,3.3414,3.4511,2.974,2.8905,2.6289,2.8373,2.9072,3.743,3.6819,2.6461,3.5632,3.4216,2.8472,4.6802,3.7765,3.3368,2.7482,2.6028,3.687,2.6426,2.6977,3.16E+09,3.78695
2017-09-05T02:10:40.318Z,45.933,-130.013,3.7409,2.5636,7.7556,3.3291,3.4554,2.9642,2.8722,2.6312,2.8369,2.9164,3.7306,3.6873,2.6424,3.5552,3.4147,2.8304,4.6767,3.7449,3.3558,2.7466,2.6018,3.7191,2.6394,2.684,3.16E+09,3.8778
2017-09-05T02:10:50.321Z,45.933,-130.013,3.7433,2.5675,8.0374,3.329,3.4626,2.9558,2.8559,2.6327,2.8368,2.9262,3.7083,3.7331,2.6376,3.5395,3.4018,2.815,4.6515,3.719,3.3545,2.7442,2.5998,3.7529,2.6381,2.6717,3.16E+09,4.0187
2017-09-05T02:11:00.319Z,45.933,-130.013,3.7466,2.5708,8.3571,3.3356,3.467,2.9478,2.8413,2.6335,2.8362,2.9344,3.6793,3.8739,2.6343,3.5155,3.384,2.8035,4.6085,3.7016,3.3449,2.7422,2.5984,3.7799,2.6382,2.6619,3.16E+09,4.17855
2017-09-05T02:11:10.318Z,45.933,-130.013,3.7508,2.5741,8.6962,3.35,3.4648,2.9413,2.8279,2.6318,2.8362,2.9413,3.654,4.0884,2.633,3.4882,3.362,2.7951,4.6091,3.7041,3.3309,2.7413,2.5978,3.7961,2.6415,2.653,3.16E+09,4.3481
2017-09-05T02:11:20.319Z,45.933,-130.013,3.7526,2.5765,9.0437,3.3586,3.4578,2.9366,2.8163,2.6307,2.8356,2.9484,3.6433,4.3251,2.6345,3.4576,3.3358,2.7887,4.6249,3.7211,3.3141,2.7416,2.5973,3.7849,2.6483,2.6473,3.16E+09,4.52185
2017-09-05T02:11:30.320Z,45.933,-130.013,3.7534,2.5794,9.3395,3.3544,3.4506,2.9333,2.8076,2.6304,2.8362,2.9537,3.6391,4.5175,2.6376,3.4271,3.3092,2.7846,4.6087,3.7403,3.3004,2.7425,2.5957,3.7487,2.658,2.6439,3.16E+09,4.66975
2017-09-05T02:11:40.320Z,45.933,-130.013,3.7546,2.5825,9.5179,3.3583,3.4483,2.9296,2.8014,2.6313,2.8361,2.9573,3.6383,4.643,2.6414,3.3995,3.2848,2.7822,4.5569,3.7503,3.2841,2.7438,2.5953,3.7101,2.6679,2.6403,3.16E+09,4.75895
2017-09-05T02:11:50.320Z,45.933,-130.013,3.7525,2.5837,9.5772,3.3898,3.4466,2.9258,2.7988,2.6348,2.8368,2.9593,3.6429,4.7179,2.6451,3.3745,3.2632,2.7803,4.5299,3.754,3.2624,2.7452,2.5953,3.7137,2.6774,2.6354,3.16E+09,4.7886
2017-09-05T02:12:00.318Z,45.933,-130.013,3.7506,2.5837,9.653,3.4382,3.4368,2.9193,2.7981,2.6373,2.8372,2.9616,3.6487,4.7663,2.6478,3.3547,3.244,2.7772,4.5479,3.7724,3.2397,2.7484,2.5947,3.7359,2.6873,2.629,3.16E+09,4.8265
2017-09-05T02:12:10.319Z,45.933,-130.013,3.7543,2.5854,9.8342,3.4961,3.4119,2.9117,2.7962,2.6409,2.8377,2.9616,3.6642,4.8263,2.6495,3.3384,3.227,2.7742,4.5759,3.8002,3.2163,2.7541,2.5957,3.7394,2.6965,2.6226,3.16E+09,4.9171
2017-09-05T02:12:20.319Z,45.933,-130.013,3.7619,2.5865,10.0286,3.5537,3.3752,2.9017,2.8029,2.6463,2.8379,2.9601,3.6856,4.912,2.6517,3.3284,3.2103,2.7713,4.597,3.8212,3.193,2.7627,2.5985,3.7206,2.7074,2.6182,3.16E+09,5.0143
2017-09-05T02:12:30.318Z,45.933,-130.013,3.7732,2.5871,10.1079,3.62,3.3321,2.8897,2.8229,2.6521,2.8374,2.9581,3.7048,4.9612,2.6515,3.3323,3.1956,2.7688,4.6216,3.8289,3.1681,2.7723,2.6006,3.6814,2.7193,2.6128,3.16E+09,5.05395
2017-09-05T02:12:40.319Z,45.933,-130.013,3.7813,2.5893,10.1075,3.6938,3.2888,2.8774,2.8476,2.6602,2.8368,2.9541,3.7213,4.9281,2.652,3.3542,3.1865,2.7675,4.6366,3.8209,3.1393,2.7806,2.6015,3.6292,2.7304,2.6072,3.16E+09,5.05375
2017-09-05T02:12:50.318Z,45.933,-130.013,3.7866,2.5901,10.1073,3.7788,3.2515,2.8642,2.8654,2.6689,2.8358,2.9499,3.7255,4.8399,2.6522,3.3922,3.1921,2.7669,4.6021,3.8026,3.1065,2.7868,2.6064,3.5662,2.7378,2.6011,3.16E+09,5.05365
2017-09-05T02:13:00.318Z,45.933,-130.013,3.8,2.5918,10.1292,3.8768,3.2214,2.8535,2.8744,2.6748,2.8337,2.944,3.7215,4.7432,2.652,3.4434,3.2124,2.7657,4.5346,3.7841,3.075,2.7923,2.6106,3.5008,2.7421,2.5974,3.16E+09,5.0646
2017-09-05T02:13:10.320Z,45.933,-130.013,3.8159,2.5925,10.1528,3.9704,3.1965,2.8426,2.874,2.6782,2.8323,2.9365,3.7148,4.6436,2.6514,3.5014,3.2434,2.7637,4.4546,3.7643,3.0435,2.7962,2.6139,3.4416,2.744,2.5988,3.16E+09,5.0764
2017-09-05T02:13:20.320Z,45.933,-130.013,3.8391,2.5941,10.1634,4.0475,3.1749,2.8324,2.8681,2.6826,2.8306,2.93,3.709,4.5465,2.6505,3.565,3.2846,2.7597,4.3931,3.7453,3.0131,2.7977,2.6173,3.3864,2.7419,2.605,3.16E+09,5.0817
2017-09-05T02:13:30.319Z,45.933,-130.013,3.8733,2.5954,10.1278,4.1071,3.1612,2.8243,2.8605,2.6872,2.8289,2.9225,3.7078,4.4519,2.6495,3.6282,3.3316,2.7545,4.3491,3.7302,2.9912,2.7968,2.6189,3.3422,2.7358,2.6087,3.16E+09,5.0639
2017-09-05T02:13:40.318Z,45.933,-130.013,3.9111,2.5953,10.0004,4.1488,3.1563,2.8208,2.8479,2.6887,2.8276,2.9161,3.7229,4.3679,2.647,3.6639,3.3799,2.7466,4.3059,3.7171,3.0013,2.7943,2.6186,3.3123,2.7288,2.6097,3.16E+09,5.0002
2017-09-05T02:13:50.321Z,45.933,-130.013,3.9374,2.595,9.7706,4.1765,3.1649,2.8204,2.8351,2.6871,2.8266,2.9103,3.7503,4.2908,2.644,3.6789,3.4254,2.7364,4.285,3.7095,3.0403,2.7896,2.6167,3.2922,2.7229,2.6083,3.16E+09,4.8853
2017-09-05T02:14:00.319Z,45.933,-130.013,3.9475,2.594,9.4048,4.1898,3.1912,2.8247,2.8207,2.683,2.8256,2.9066,3.7732,4.2169,2.6398,3.6919,3.4685,2.7264,4.2847,3.7017,3.0983,2.7833,2.6142,3.29,2.7206,2.6056,3.16E+09,4.7024
2017-09-05T02:14:10.319Z,45.933,-130.013,3.9412,2.5911,8.9575,4.1938,3.2261,2.8308,2.8063,2.6771,2.8251,2.9044,3.7911,4.1338,2.6357,3.6933,3.5112,2.7159,4.286,3.6903,3.1679,2.776,2.6115,3.2864,2.7181,2.6034,3.16E+09,4.47875
2017-09-05T02:14:20.319Z,45.933,-130.013,3.9262,2.5853,8.6622,4.1889,3.2572,2.838,2.7932,2.6707,2.825,2.9046,3.803,4.0602,2.6307,3.6876,3.5468,2.7042,4.2954,3.6698,3.2388,2.7687,2.6075,3.2704,2.7146,2.599,3.16E+09,4.3311
2017-09-05T02:14:30.319Z,45.933,-130.013,3.9066,2.5805,8.5897,4.1567,3.2949,2.8455,2.7832,2.6626,2.8248,2.9088,3.8073,4.0619,2.6262,3.6739,3.5712,2.693,4.3089,3.6376,3.3163,2.7595,2.6028,3.2666,2.7101,2.594,3.16E+09,4.29485
2017-09-05T02:14:40.318Z,45.933,-130.013,3.8863,2.5744,8.6714,4.0966,3.335,2.8529,2.7719,2.6561,2.8247,2.9138,3.7973,4.1517,2.6224,3.6516,3.5798,2.6819,4.2854,3.5975,3.4008,2.7485,2.5983,3.2863,2.7047,2.5897,3.16E+09,4.3357
2017-09-05T02:14:50.319Z,45.933,-130.013,3.8645,2.5673,8.8221,4.0166,3.3712,2.8595,2.7605,2.6484,2.8234,2.9219,3.7718,4.3027,2.6195,3.6189,3.5763,2.6719,4.2598,3.5619,3.4633,2.7369,2.5931,3.3175,2.6969,2.5885,3.16E+09,4.41105
2017-09-05T02:15:00.320Z,45.933,-130.013,3.8431,2.5601,8.9184,3.9327,3.4116,2.8666,2.747,2.642,2.8233,2.9304,3.7371,4.4503,2.619,3.5793,3.5626,2.6613,4.2466,3.5327,3.511,2.7251,2.5891,3.3553,2.6889,2.5883,3.16E+09,4.4592
2017-09-05T02:15:10.319Z,45.933,-130.013,3.8238,2.5541,8.9998,3.8545,3.4594,2.8738,2.7339,2.6338,2.8219,2.9402,3.697,4.5744,2.6203,3.5352,3.5414,2.6511,4.244,3.5162,3.5523,2.7139,2.5865,3.3981,2.6837,2.5879,3.16E+09,4.4999
2017-09-05T02:15:20.319Z,45.933,-130.013,3.8038,2.5484,9.0833,3.782,3.553,2.8846,2.7193,2.6274,2.8203,2.9523,3.655,4.6694,2.6242,3.4892,3.5137,2.642,4.2658,3.5107,3.5931,2.7044,2.5851,3.4258,2.6813,2.5863,3.16E+09,4.54165
2017-09-05T02:15:30.319Z,45.933,-130.013,3.7826,2.5433,9.1741,3.7127,3.7004,2.8994,2.7062,2.6206,2.8192,2.9643,3.6114,4.7339,2.6283,3.4416,3.4817,2.6333,4.2781,3.5095,3.6136,2.6967,2.5838,3.4441,2.6798,2.5821,3.16E+09,4.58705
2017-09-05T02:15:40.319Z,45.933,-130.013,3.7595,2.5376,9.2491,3.646,3.8339,2.9147,2.6934,2.6136,2.8171,2.9774,3.5674,4.8011,2.6346,3.3957,3.4479,2.6261,4.2916,3.5085,3.6111,2.6908,2.5813,3.4613,2.6763,2.5751,3.16E+09,4.62455
2017-09-05T02:15:50.321Z,45.933,-130.013,3.7354,2.5335,9.2814,3.5833,3.9523,2.9308,2.6863,2.6078,2.8148,2.9936,3.5299,4.8625,2.6427,3.3559,3.4121,2.6196,4.318,3.5163,3.6022,2.6879,2.5784,3.4709,2.6712,2.5665,3.16E+09,4.6407
2017-09-05T02:16:00.320Z,45.933,-130.013,3.7166,2.5296,9.3849,3.523,4.057,2.9445,2.6895,2.6014,2.8121,3.0101,3.505,4.9706,2.6526,3.3281,3.3753,2.6138,4.3344,3.548,3.6054,2.6872,2.5781,3.469,2.6679,2.5588,3.16E+09,4.69245
2017-09-05T02:16:10.319Z,45.933,-130.013,3.7031,2.5262,9.4997,3.4655,4.1045,2.9564,2.6988,2.5972,2.8104,3.0286,3.4901,5.1049,2.6621,3.3055,3.3397,2.6098,4.3658,3.6015,3.6233,2.691,2.5786,3.445,2.6665,2.5515,3.16E+09,4.74985
2017-09-05T02:16:20.318Z,45.933,-130.013,3.6945,2.5239,9.4651,3.4115,4.1184,2.9651,2.7101,2.5939,2.8084,3.0479,3.481,5.1857,2.6726,3.2843,3.3036,2.6104,4.3768,3.6666,3.6374,2.6961,2.5797,3.4239,2.6643,2.5443,3.16E+09,4.73255
2017-09-05T02:16:30.318Z,45.933,-130.013,3.6845,2.5236,9.3391,3.3604,4.1251,2.971,2.7192,2.5938,2.8062,3.0674,3.4691,5.2059,2.6833,3.2634,3.2689,2.6272,4.3509,3.7292,3.6407,2.7027,2.581,3.4245,2.662,2.5381,3.16E+09,4.66955
2017-09-05T02:16:40.320Z,45.933,-130.013,3.6742,2.5238,9.3156,3.314,4.128,2.9754,2.7277,2.594,2.8034,3.0866,3.4501,5.179,2.6966,3.2423,3.2366,2.66,4.3297,3.7786,3.6269,2.7082,2.5821,3.4659,2.659,2.5361,3.16E+09,4.6578
2017-09-05T02:16:50.319Z,45.933,-130.013,3.666,2.5255,9.4203,3.2714,4.1278,2.9779,2.7379,2.5951,2.8024,3.1057,3.4273,5.1646,2.7115,3.2198,3.2087,2.6921,4.347,3.8071,3.609,2.7128,2.5829,3.5264,2.6537,2.538,3.16E+09,4.71015
2017-09-05T02:17:00.318Z,45.933,-130.013,3.6602,2.5264,9.5952,3.2339,4.1197,2.9792,2.7562,2.5968,2.7997,3.1257,3.4012,5.2171,2.7266,3.1969,3.1887,2.7152,4.349,3.8119,3.5998,2.7144,2.5822,3.5747,2.6479,2.5393,3.16E+09,4.7976
2017-09-05T02:17:10.318Z,45.933,-130.013,3.6543,2.529,9.8658,3.2038,4.0961,2.9768,2.7831,2.5987,2.7975,3.1479,3.3739,5.3162,2.7431,3.1795,3.1755,2.7292,4.3563,3.8027,3.595,2.7138,2.5817,3.6007,2.6458,2.5403,3.16E+09,4.9329
2017-09-05T02:17:20.320Z,45.933,-130.013,3.6503,2.5331,10.12,3.1794,4.0961,2.9726,2.7999,2.6,2.7947,3.1684,3.347,5.4431,2.76,3.1678,3.1653,2.7368,4.3619,3.7964,3.5925,2.7124,2.5832,3.594,2.6455,2.5407,3.16E+09,5.06
2017-09-05T02:17:30.319Z,45.933,-130.013,3.6482,2.5364,10.3076,3.1562,4.1486,2.9684,2.8056,2.6033,2.7927,3.1889,3.3219,5.5702,2.7747,3.1606,3.1545,2.7418,4.3496,3.7946,3.5931,2.7091,2.5849,3.5651,2.6445,2.5421,3.16E+09,5.1538
2017-09-05T02:17:40.319Z,45.933,-130.013,3.6473,2.5404,10.4927,3.1292,4.2209,2.9646,2.8164,2.6066,2.789,3.2076,3.2955,5.689,2.7879,3.1547,3.1406,2.7441,4.3018,3.8005,3.5894,2.7058,2.5854,3.523,2.642,2.5446,3.16E+09,5.24635
2017-09-05T02:17:50.320Z,45.933,-130.013,3.6454,2.5451,10.685,3.1024,4.2635,2.9619,2.8316,2.6121,2.7861,3.2248,3.2666,5.7536,2.8004,3.1463,3.1237,2.7435,4.2266,3.802,3.5739,2.7029,2.5862,3.4832,2.6371,2.5486,3.16E+09,5.3425
2017-09-05T02:18:00.319Z,45.933,-130.013,3.646,2.5505,10.8642,3.0778,4.2657,2.9625,2.8388,2.617,2.784,3.2414,3.2371,5.8039,2.813,3.134,3.1058,2.7396,4.1642,3.7848,3.5638,2.6997,2.5862,3.4616,2.6338,2.5512,3.16E+09,5.4321
2017-09-05T02:18:10.319Z,45.933,-130.013,3.6447,2.5545,10.9974,3.0615,4.2619,2.9667,2.8403,2.6209,2.7818,3.2568,3.2104,5.8646,2.8246,3.1179,3.0865,2.7337,4.1457,3.7603,3.5736,2.6972,2.5858,3.4536,2.6355,2.5534,3.16E+09,5.4987
2017-09-05T02:18:20.319Z,45.933,-130.013,3.6405,2.5583,11.0377,3.0562,4.2559,2.9706,2.8411,2.6231,2.7799,3.2725,3.189,5.8933,2.836,3.1006,3.0667,2.7282,4.1315,3.7445,3.5832,2.6965,2.5867,3.4601,2.64,2.5547,3.16E+09,5.51885
2017-09-05T02:18:30.320Z,45.933,-130.013,3.6367,2.5601,10.9519,3.0526,4.2447,2.9744,2.8488,2.6237,2.7773,3.2874,3.1788,5.8514,2.8481,3.085,3.0485,2.7231,4.1181,3.7404,3.5726,2.6971,2.5895,3.4879,2.6462,2.5567,3.16E+09,5.47595
2017-09-05T02:18:40.320Z,45.933,-130.013,3.635,2.5627,10.8075,3.0577,4.2175,2.977,2.8655,2.6245,2.7761,3.2995,3.187,5.738,2.8556,3.0731,3.0318,2.7208,4.1073,3.7574,3.5437,2.6981,2.5921,3.5207,2.6524,2.5603,3.16E+09,5.40375
2017-09-05T02:18:50.319Z,45.933,-130.013,3.634,2.5665,10.6772,3.0783,4.1705,2.9768,2.8882,2.6274,2.7752,3.3102,3.2133,5.6052,2.8615,3.0657,3.0214,2.7224,4.0908,3.7856,3.5031,2.6991,2.5979,3.5304,2.659,2.5692,3.16E+09,5.3386
2017-09-05T02:19:00.321Z,45.933,-130.013,3.6345,2.5717,10.5935,3.1247,4.1068,2.9742,2.9046,2.6306,2.7765,3.3182,3.2445,5.5115,2.8647,3.0619,3.0156,2.7266,4.0821,3.8121,3.4644,2.7003,2.6001,3.5231,2.6685,2.5787,3.16E+09,5.29675
